Model,Category,Subcategory,Action,Sentence,Expected,Generated,ROUGE-L (%),Cosine Similarity (%),Edit Distance Similarity (%),Latency (sec),First-Token Latency (sec),Generation Time (sec),Throughput (tokens/sec),Memory Before (GiB),Memory After (GiB),Model Size (GiB),Intent Accuracy (%)
Llama-3.2-1B-Merged,music,playlist,delete,remove current playlist,current playlist removed,current playlist removed.,100.0,100.0,96.0,0.00026024499675258994,0.04744747802033089,0.20175368900527246,64.43500519913799,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,schedule,cancel,stop scheduled music,schedule canceled,scheduled music stopped.,40.0,100.0,50.0,0.0002618269936647266,0.0474416810029652,0.30200537299970165,43.04559177499416,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,repeat,repeat playlist after 30 minutes,playlist will repeat after 30 minutes.,playlist will repeat after 30 minutes,100.0,100.0,97.36842105263158,0.00027180599863640964,0.047472525999182835,0.702292218018556,31.325991425721188,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,camera,basement,on,start basement monitoring,monitoring started,monitoring started.,100.0,100.0,94.73684210526316,0.0002633080002851784,0.047434511012397707,0.2517280320171267,47.67049543049525,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,toilet,statusquery,verify blinds now,blinds verified now,blinds verified now.,100.0,100.0,95.0,0.0002610239898785949,0.047462689981330186,0.2517861439846456,51.63111755980013,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,camera,backyard,statusquery,analyze feed yesterday,yesterday feed analyzed.,feed analyzed for yesterday.,57.14285714285715,100.0,28.57142857142857,0.0002586999908089638,0.04744322597980499,0.3017612840048969,46.394288273815846,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,camera,kitchen,on,deploy kitchen surveillance,surveillance deployed,surveillance deployed.,100.0,100.0,95.45454545454545,0.00026524197892285883,0.047494616999756545,0.35168549098307267,34.12139626930923,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,queue,check,analyze queue details,queue details analyzed,queue details analyzed.,100.0,100.0,95.65217391304348,0.0002591960073914379,0.04744177300017327,0.2517315600125585,51.642312943801926,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,kitchen,statusquery,check kitchen shutters status,kitchen shutters status retrieved,kitchen shutters status retrieved.,100.0,100.0,97.05882352941177,0.00026576200616545975,0.04749905300559476,0.3520272890164051,48.29171070089333,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,bathroom,statusquery,"keep bathroom shutters as is ""this evening, 8 pm""",bathroom shutters will remain unchanged this evening.,bathroom shutters will remain unchanged this evening,100.0,100.0,98.11320754716981,0.0002840739907696843,0.04769379898789339,0.5609184750064742,51.70091785560331,2.480150016,2.481324544,2.488907441,100.0
Llama-3.2-1B-Merged,camera,bathroom,statusquery,check bathroom camera status,bathroom camera status retrieved,bathroom camera status retrieved.,100.0,100.0,96.96969696969697,0.00026224402245134115,0.047446143988054246,0.2518771160102915,59.5528495704513,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,check,is the music device working properly?,device working properly.,device is functioning properly,57.14285714285715,100.0,60.0,0.0002769670099951327,0.04747191601200029,0.30206692998763174,59.5894426468234,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,lights,toilet,off,turn off all toilet lights,all toilet lights turned off,all toilet lights turned off.,100.0,100.0,96.55172413793103,0.0002642790204845369,0.04749159500352107,0.3519901529944036,48.29680562191832,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,music,playbackspeed,check,check playback speed,current speed retrieved.,1x speed retrieved,66.66666666666666,100.0,66.66666666666667,0.0002663549967110157,0.0474663770000916,0.35174961999291554,42.64396931061961,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,camera,kitchen,on,turn kitchen monitoring on,monitoring enabled,kitchen monitoring turned on.,33.33333333333333,100.0,41.379310344827594,0.0002702799974940717,0.047466855990933254,0.2518681170186028,59.55497733320534,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,camera,bathroom,on,engage surveillance after 10 minutes,surveillance will be engaged after 10 minutes,surveillance will be engaged after 10 minutes.,100.0,100.0,97.82608695652173,0.0002672219998203218,0.047493746009422466,0.5522074940090533,38.02918328315137,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,camera,none,statusquery,check camera status,status reviewed,camera status retrieved.,40.0,100.0,54.16666666666667,0.00025715999072417617,0.04745462900609709,0.2517652790120337,51.6353964733105,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,lights,none,off,stop all lighting,all lighting stopped,all lighting stopped.,100.0,100.0,95.23809523809523,0.0002611599920783192,0.04742899400298484,0.35193287598667666,36.93886217237672,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,camera,living room,statusquery,monitor living room camera activity,activity monitored,activity monitored.,100.0,100.0,94.73684210526316,0.00026448999415151775,0.04750849000993185,0.30202478301362135,46.3538119630686,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,music,song,play,"launch song ""next friday, june 13""",song will start next friday.,song will start next friday,100.0,100.0,96.42857142857143,0.00027050700737163424,0.04765516400220804,0.4091964730178006,56.20771809291589,2.480150016,2.48122624,2.488907441,100.0
Llama-3.2-1B-Merged,lights,bathroom,on,power on bathroom lights,bathroom lights powered on,bathroom lights powered on.,100.0,100.0,96.2962962962963,0.00026750299730338156,0.047472589008975774,0.3020838609954808,49.65508567908698,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,pause,stop playback temporarily in 20 minutes,playback will be paused in 20 minutes.,playback will be paused in 20 minutes,100.0,100.0,97.36842105263158,0.00027002301067113876,0.04749071801779792,0.5523156189883593,41.64285638368802,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,lights,basement,on,power on all basement lights,all basement lights powered on,all basement lights powered on.,100.0,100.0,96.7741935483871,0.0002659010060597211,0.047546379995765164,0.45204573700902984,37.606814107972475,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,lights,living room,on,switch on living room lighting,living room lighting switched on,living room lighting switched on.,100.0,100.0,96.96969696969697,0.0002626639907248318,0.04749221200472675,0.40199870700598694,42.28869323141087,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,camera,backyard,statusquery,show backyard camera,backyard camera status shown,backyard camera status shown.,100.0,100.0,96.55172413793103,0.0002627640205901116,0.047481023997534066,0.30197772101382725,46.36103601616013,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,ambient,stop,end ambient music at 9 pm,ambient music will stop at 9 pm.,ambient music will stop at 9 pm,100.0,100.0,96.875,0.00026526799774728715,0.0474985420005396,0.5522945580014493,41.64444437625555,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,podcast,play,"launch podcast tomorrow, june 7",podcast episode will start tomorrow.,1 podcast will start tomorrow,80.00000000000001,100.0,69.44444444444444,0.0002675419964361936,0.047468413977185264,0.4523443770012818,46.424806116116464,2.480150016,2.481160704,2.488907441,100.0
Llama-3.2-1B-Merged,music,playlist,check,verify playlist at 9 pm,playlist will be verified at 9 pm. ,playlist status will be retrieved at 9 pm,80.0,100.0,68.29268292682926,0.00026712100952863693,0.047519126994302496,0.6022718779859133,38.18873309661314,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,music,artist,play,play music by this artist,playing artist’s music,playing artist's music,100.0,100.0,95.45454545454545,0.00026414101012051105,0.04750266199698672,0.30197747898637317,56.295588853389724,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,camera,living room,on,switch on living room surveillance,living room surveillance switched on,living room surveillance switched on.,100.0,100.0,97.2972972972973,0.00027013098588213325,0.04749009999795817,0.4019870960037224,42.289914698760825,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,music,multisource,sync,synchronize music sources in 25 minutes,sources will be synchronized in 25 minutes.,sources will be synchronized in 25 minutes,100.0,100.0,97.67441860465115,0.00027225000667385757,0.04749769699992612,0.552387436007848,41.637442310822635,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,camera,all,statusquery,review all camera feeds,feeds reviewed,feeds reviewed.,100.0,100.0,93.33333333333333,0.0002638580044731498,0.047525205998681486,0.3020656300068367,43.03700490421822,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,camera,toilet,on,switch on toilet camera,toilet camera switched on,toilet camera switched on.,100.0,100.0,96.15384615384616,0.00026815300225280225,0.04745791101595387,0.30185018898919225,49.69352528892097,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,lights,kitchen,on,enable kitchen lights tomorrow night,kitchen lights will be enabled tomorrow night,kitchen lights will be enabled tomorrow night.,100.0,100.0,97.82608695652173,0.0002647119981702417,0.04750546399736777,0.4520264379971195,42.03293967535827,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,camera,living room,statusquery,query living room camera,living room camera status shown,living room camera query completed.,60.0,100.0,54.28571428571429,0.0002607810019981116,0.04746595901087858,0.3518594340130221,45.47270430557178,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,play,"begin playback ""next wednesday, june 11""",playback will start next wednesday.,playback will start next wednesday,100.0,100.0,97.14285714285714,0.00027848401805385947,0.047643956990214065,0.6094188340066466,41.02269015159341,2.480150016,2.481259008,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,bathroom,up,open bathroom blinds,blinds opened,blinds opened.,100.0,100.0,92.85714285714286,0.00026371199055574834,0.047456139989662915,0.3517285090056248,34.117223064815875,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,living room,down,lower shutters in 1 hour,living room shutters will be lowered in 1 hour.,i’ll lower the shutters in 1 hour,47.05882352941176,100.0,40.42553191489362,0.00027053101803176105,0.04748171000392176,0.6023283519898541,41.505600587138076,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,camera,all,statusquery,did humans appear on the camera today?,yes human activity was detected on the cameras today.,humans appeared on the camera today,66.66666666666667,100.0,56.60377358490566,0.00026854098541662097,0.04748861401458271,0.5025814220134635,41.784274308964484,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,queue,add,insert track into queue in 30 minutes,song will be added to queue in 30 minutes.,song will be added to queue in 30 minutes,100.0,100.0,97.61904761904762,0.0002696349984034896,0.04748308900161646,0.6525349089934025,39.844611593435644,2.480150016,2.481160704,2.488907441,100.0
Llama-3.2-1B-Merged,lights,attic,on,activate attic lights at 7 pm,attic lights will be turned on at 7 pm.,attic lights will be turned on at 7 pm,100.0,100.0,97.43589743589743,0.0003742370172403753,0.04751280398340896,0.6524223379965406,38.31873702664755,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,check,is music paused?,music is not paused.,music is not paused,100.0,100.0,95.0,0.0002723780053202063,0.04746538700419478,0.3517856580147054,42.63960072918313,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,lights,cellar,on,power on cellar lights,cellar lights powered on,cellar lights powered on.,100.0,100.0,96.0,0.00026407698169350624,0.04747180102276616,0.2518045850156341,59.57000345751718,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,camera,basement,on,activate basement camera at 2 pm,basement camera will start at 2 pm,basement camera will start at 2 pm,100.0,100.0,100.0,0.0002699440228752792,0.04752921999897808,0.502282164990902,45.79099478958527,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,resume,resume the song,song resumed.,song resumed,100.0,100.0,92.3076923076923,0.0002638580044731498,0.047464800998568535,0.20171838699025102,64.44628173944443,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,toilet,up,"lift toilet blinds next week, june 12",toilet blinds will be lifted next week.,toilet blinds will be lifted next week,100.0,100.0,97.43589743589743,0.0002812859893310815,0.04766770501737483,0.46051445201737806,54.287112794142224,2.480150016,2.48122624,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,check,is the device on this morning?,device was on this morning.,device is on this morning,80.00000000000001,100.0,88.88888888888889,0.00026744898059405386,0.04749015998095274,0.40212289500050247,47.24923707707878,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,music,volume,check,verify volume at 9 pm,volume will be verified at 9 pm.,volume will be verified at 9 pm,100.0,100.0,96.875,0.00026387799880467355,0.047483039990765974,0.5522228739864659,39.83898718498065,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,music,ambient,check,can you tell me if ambient music is running?,ambient music is running.,ambient music is running,100.0,100.0,96.0,0.00027362300897948444,0.04751092498190701,0.3023445759899914,69.45717458710146,2.480150016,2.481193472,2.488907441,100.0
Llama-3.2-1B-Merged,lights,bathroom,on,start bathroom lights,bathroom lights started,bathroom lights started.,100.0,100.0,95.83333333333334,0.0002580940199550241,0.04750059399520978,0.2518103689944837,51.62615047152718,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,lights,none,statusquery,"don't adjust lights next tuesday, june 10",lights will not be adjusted next tuesday.,lights will not be adjusted next tuesday,100.0,100.0,97.5609756097561,0.00028168101562187076,0.04769364598905668,0.7097966560104396,39.44791760133085,2.480150016,2.481291776,2.488907441,100.0
Llama-3.2-1B-Merged,music,queue,add,queue new song,new song queued,new song queued.,100.0,100.0,93.75,0.00026635400718078017,0.04742855398217216,0.25174306498956867,51.63995282467334,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,song,check,inspect song for today,song inspected for today.,song inspected for today,100.0,100.0,96.0,0.00026606800383888185,0.047522436012513936,0.3521029290277511,45.44125788496055,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,camera,cellar,statusquery,review cellar camera feed,feed reviewed,feed reviewed.,100.0,100.0,92.85714285714286,0.0002625969937071204,0.04748294802266173,0.2018292059947271,64.41089601442337,2.480150016,2.481029632,2.488907441,100.0
